SURAT LALU LINTAS KEIMIGRASIAN KANIM PKP,,,,,,,,,,,,
TAHUN 2026,,,,,,,,,,,,
NO,Tanggal,Klasifikasi,,,,Jenis,Nomor,Nomor,Isi Ringkasan,Nomor Surat,Pengelola,Status
1671,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1672,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1673,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1674,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1675,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1676,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1677,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1678,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1679,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1680,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1681,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1682,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1683,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1684,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1685,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1686,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1687,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1688,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1689,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1690,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1691,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1692,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1693,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1694,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1695,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1696,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1697,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1698,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1699,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1700,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1701,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1702,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1703,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1704,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1705,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1706,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1707,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1708,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1709,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1710,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1711,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1712,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1713,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1714,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1715,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1716,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1717,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1718,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1719,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1720,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1721,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1722,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1723,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1724,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1725,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1726,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1727,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1728,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1729,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1730,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1731,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1732,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1733,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1734,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1735,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1736,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1737,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1738,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1739,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1740,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1741,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1742,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1743,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1744,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1745,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1746,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1747,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1748,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1749,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1750,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1751,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1752,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1753,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1754,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1755,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1756,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1757,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1758,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1759,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1760,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1761,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1762,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1763,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1764,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1765,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1766,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1767,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1768,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1769,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1770,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1771,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1772,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1773,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1774,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1775,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1776,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1777,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1778,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1779,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1780,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1781,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1782,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1783,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1784,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1785,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1786,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1787,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1788,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1789,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1790,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1791,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1792,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1793,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1794,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1795,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1796,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1797,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1798,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1799,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1800,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1801,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1802,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1803,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1804,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1805,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1806,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1807,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1808,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1809,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1810,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1811,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1812,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1813,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1814,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1815,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1816,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1817,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1818,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1819,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1820,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1821,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1822,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1823,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1824,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1825,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1826,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1827,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1828,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1829,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1830,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1831,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1832,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1833,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1834,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1835,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1836,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1837,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1838,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1839,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1840,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1841,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1842,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1843,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1844,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1845,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1846,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1847,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1848,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1849,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1850,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1851,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1852,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1853,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1854,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1855,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1856,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1857,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1858,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1859,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1860,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1861,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1862,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1863,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1864,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1865,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1866,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1867,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1868,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1869,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1870,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1871,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1872,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1873,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1874,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1875,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1876,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1877,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1878,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1879,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1880,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1881,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1882,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1883,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1884,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1885,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1886,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1887,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1888,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1889,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1890,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1891,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1892,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1893,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1894,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1895,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1896,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1897,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1898,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1899,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1900,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1901,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1902,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1903,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1904,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1905,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1906,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1907,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1908,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1909,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1910,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1911,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1912,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1913,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1914,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1915,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1916,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1917,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1918,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1919,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1920,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1921,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1922,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1923,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1924,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1925,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1926,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1927,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1928,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1929,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1930,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1931,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1932,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1933,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1934,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1935,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1936,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1937,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1938,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1939,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1940,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1941,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1942,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1943,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1944,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1945,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1946,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1947,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1948,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1949,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1950,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1951,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1952,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1953,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1954,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1955,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1956,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1957,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1958,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1959,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1960,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1961,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1962,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1963,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1964,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1965,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1966,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1967,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1968,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1969,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1970,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1971,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1972,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1973,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1974,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1975,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1976,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1977,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1978,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1979,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1980,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1981,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1982,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1983,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1984,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1985,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1986,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1987,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1988,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1989,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1990,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1991,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1992,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1993,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1994,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1995,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1996,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1997,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1998,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
1999,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2000,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2001,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2002,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2003,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2004,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2005,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2006,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2007,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2008,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2009,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2010,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2011,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2012,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2013,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2014,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2015,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2016,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2017,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2018,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2019,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2020,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2021,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2022,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2023,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2024,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2025,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2026,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2027,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2028,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2029,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2030,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2031,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2032,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2033,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2034,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2035,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2036,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2037,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2038,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2039,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2040,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2041,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2042,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2043,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2044,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2045,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2046,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2047,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2048,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2049,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2050,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2051,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2052,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2053,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2054,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2055,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2056,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2057,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2058,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2059,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2060,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2061,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2062,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2063,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2064,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2065,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2066,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2067,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2068,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2069,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2070,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2071,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2072,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2073,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2074,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2075,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2076,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2077,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2078,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2079,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2080,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2081,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2082,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2083,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2084,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2085,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2086,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2087,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2088,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2089,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2090,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2091,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2092,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2093,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2094,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2095,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2096,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2097,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2098,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2099,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2100,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2101,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2102,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
2103,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
